Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current position kind,Current URL,Updated
flights from jakarta to melbourne,US,United States,English,"Jakarta (Location), Melbourne (Location)",false,true,false,true,true,true,People also ask,20,0,,1,0,5,,https://www.singaporeair.com/en-id/flights-from-jakarta-to-melbourne,2026-04-01 10:15:47
brisbane to mumbai,US,United States,English,"Brisbane (Location), Mumbai (Location)",false,true,false,true,true,false,People also ask,20,0,,1,0,5,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-mumbai,2026-04-09 09:12:26
flights new zealand to south africa,NZ,New Zealand,English,"New Zealand (Location), South Africa (Location)",false,false,false,true,true,true,People also ask,20,0,,1,0,5,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-south-africa,2026-04-24 01:50:34
bali to australia,NZ,New Zealand,English,"Bali (Location), Australia (Location)",false,false,false,true,true,false,"AI Overview, Thumbnail, People also ask",20,0,,1,0,6,,https://www.singaporeair.com/en-id/flights-from-denpasar-bali-to-australia,2026-03-26 19:24:02
direct flights to osaka from australia,AU,Australia,English,Osaka (Location),false,true,false,true,false,false,"AI Overview, Thumbnail, People also ask",30,0,0.26,1,0,8,,https://www.singaporeair.com/en-au/flights-to-osaka,2026-04-03 22:33:46
名古屋 から マニラ,JP,Japan,Japanese,"Nagoya (Location), Manila (Location)",false,true,false,true,true,false,People also ask,30,0,,1,0,7,,https://www.singaporeair.com/ja-jp/%E5%90%8D%E5%8F%A4%E5%B1%8B-%E3%83%9E%E3%83%8B%E3%83%A9,2026-03-31 20:47:33
singapore to taipei flight time,MY,Malaysia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask",30,0,,1,0,1,AI Overview,https://www.singaporeair.com/en_UK/tw/plan-travel/local-promotions/tw-flight-update/,2026-04-17 22:12:02
flights to hanoi from melbourne,US,United States,English,"Hanoi (Location), Melbourne (Location)",false,true,false,true,true,true,"Thumbnail, People also ask",20,0,,1,0,5,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-hanoi,2026-04-15 04:11:46
perth flights,IN,India,English,Perth (Location),false,true,false,true,true,false,People also ask,30,0,0.06,1,0,7,,https://www.singaporeair.com/en-in/flights-from-ahmedabad-to-perth,2026-04-13 09:35:28
ตั๋ว เครื่องบิน เชียงใหม่ ฮ่องกง,TH,Thailand,Thai,"Chiang Mai (Location), Hong Kong (Location)",false,true,false,true,true,true,"Top ads, Paid sitelinks, Thumbnail, People also ask",30,0,,1,0,7,,https://www.singaporeair.com/th-th/%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%E0%B8%9A%E0%B8%B4%E0%B8%99%E0%B8%88%E0%B8%B2%E0%B8%81-%E0%B9%80%E0%B8%8A%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1-%E0%B8%AA%E0%B8%B9%E0%B9%88-%E0%B8%AE%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%87,2026-04-12 05:20:31
wellington to london flight time,NZ,New Zealand,English,,false,false,false,true,false,false,People also ask,20,0,,1,0,5,,https://www.singaporeair.com/en-nz/flights-from-wellington-to-london,2026-04-05 03:09:07
cheap flights from singapore to auckland,SG,Singapore,English,"Singapore (Location), Auckland (Location)",false,true,false,true,true,true,People also ask,30,0,0.36,1,0,7,,https://www.singaporeair.com/en-sg/flights-to-auckland,2026-04-10 01:45:02
flight to phuket thailand,GB,United Kingdom,English,Phuket (Location),false,true,false,true,true,true,People also ask,30,0,0.37,1,0,7,,https://www.singaporeair.com/en-gb/flights-from-london-to-phuket,2026-04-12 15:48:47
auckland to israel flights,NZ,New Zealand,English,,false,true,false,true,true,true,"Top ads, Paid sitelinks, People also ask, Thumbnail, Bottom ads",20,0,,1,0,5,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-israel,2026-04-28 01:07:30
syd to xiamen,AU,Australia,English,"Sydney (Location), Xiamen (Location)",false,true,false,true,true,false,People also ask,30,0,0.24,1,0,7,,https://www.singaporeair.com/en-au/flights-from-sydney-to-xiamen,2026-04-12 07:21:32
flights to mnl,AU,Australia,English,Manila (Location),false,true,false,true,true,true,,20,0,0.22,1,0,5,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-manila,2026-04-26 14:09:58
melbourne to india flights,US,United States,English,,false,true,false,true,true,false,People also ask,20,0,0.31,1,0,6,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-india,2026-04-12 07:50:47
thailand to singapore,NZ,New Zealand,English,"Thailand (Location), Singapore (Location)",false,true,false,true,true,false,"AI Overview, Thumbnail, People also ask",20,43,,1,0,7,,https://www.singaporeair.com/en-th/flights-from-bangkok-to-singapore,2026-04-20 01:04:38
dubai to sydney,NZ,New Zealand,English,,false,false,false,true,true,false,People also ask,20,0,0.36,1,0,6,,https://www.singaporeair.com/en-ae/flights-from-dubai-to-sydney,2026-03-28 17:36:39
cancel flight,ID,Indonesia,English,,false,false,false,true,false,true,People also ask,20,2,0.41,1,0,6,,https://www.singaporeair.com/en_UK/sg/travel-info/charges-changes/cancellations-refunds/,2026-04-05 06:32:36
perth to penang flight time,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask",20,0,,1,0,7,,https://www.singaporeair.com/en-au/flights-from-perth-to-penang,2026-04-10 07:07:36
melbourne to new york,NZ,New Zealand,English,,false,false,false,true,true,false,People also ask,20,0,0.24,1,0,6,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-new-york,2026-03-26 19:14:58
man to melbourne,GB,United Kingdom,English,,false,false,false,true,true,true,,20,0,0.29,1,0,6,,https://www.singaporeair.com/en-gb/flights-from-manchester-to-melbourne,2026-04-11 09:03:52
cheap flights from brisbane to japan,AU,Australia,English,"Brisbane (Location), Japan (Location)",false,true,false,true,true,true,"AI Overview, People also ask",20,0,,1,0,7,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-japan,2026-04-15 03:11:02
flight time brisbane to hanoi,AU,Australia,English,"Brisbane (Location), Hanoi (Location)",false,true,false,true,false,false,People also ask,20,0,,1,0,6,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-hanoi,2026-04-16 21:54:56
flights from bali to sydney,US,United States,English,"Bali (Location), Sydney (Location)",false,true,false,true,true,true,People also ask,20,0,0.57,1,0,6,,https://www.singaporeair.com/en-id/flights-from-denpasar-bali-to-sydney,2026-04-28 16:03:09
flight to usa from melbourne,AU,Australia,English,"USA (Location), Melbourne (Location)",false,true,false,true,true,false,"AI Overview, Thumbnail",20,0,,1,0,7,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-united-states-america,2026-04-06 23:51:50
flights from singapore to padang,SG,Singapore,English,"Singapore (Location), Padang (Location)",false,true,false,true,true,true,"Thumbnail, People also ask",20,0,0.09,1,0,6,,https://www.singaporeair.com/en-sg/flights-to-padang,2026-04-19 07:46:48
best flight,SG,Singapore,English,,false,false,false,true,true,false,People also ask,20,63,0.14,1,0,6,,https://www.singaporeair.com/flight-recommender?sourcetype=A360,2026-04-02 18:50:35
flight to france from nz,NZ,New Zealand,English,"France (Location), New Zealand (Location)",false,true,false,false,true,true,"Top ads, People also ask, Thumbnail, Bottom ads, Paid sitelinks",20,0,0.10,1,0,6,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-france,2026-04-25 13:52:44
デンパサール 航空券,JP,Japan,Japanese,Denpasar (Location),false,true,false,true,true,true,"Top ads, Thumbnail, People also ask",20,0,0.17,1,0,6,,https://www.singaporeair.com/ja-jp/%E6%9D%B1%E4%BA%AC-%E3%83%87%E3%83%B3%E3%83%91%E3%82%B5%E3%83%BC%E3%83%AB%E3%83%90%E3%83%AA%E5%B3%B6,2026-04-20 18:09:28
what is premium economy flight,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",20,5,0.04,1,0,1,AI Overview,https://www.singaporeair.com/en_UK/us/flying-withus/cabins/premium-economy-class/,2026-04-24 16:13:32
air miles calculator,DE,Germany,English,,false,false,false,true,false,false,,20,57,,1,0,6,,https://www.singaporeair.com/krisflyer/miles/miles-calculator,2026-03-31 22:56:36
lax to bali flight price,US,United States,English,,false,false,false,true,true,false,People also ask,20,0,,1,0,6,,https://www.singaporeair.com/en-us/flights-from-los-angeles-to-denpasar-bali,2026-04-09 04:36:42
flights to adelaide from london heathrow,GB,United Kingdom,English,"Adelaide (Location), London Heathrow (Location)",false,true,false,true,true,true,,20,0,0.38,1,0,6,,https://www.singaporeair.com/en-gb/flights-from-london-to-adelaide,2026-04-24 18:31:05
paris singapour,US,United States,French,"Paris (Location), Singapore (Location)",false,true,false,true,true,false,"People also ask, Sitelinks, Video preview, Top stories, Thumbnail",20,0,0.09,1,0,6,,https://www.singaporeair.com/en-fr/flights-from-paris-to-singapore,2026-04-15 20:56:33
bali air ticket price from sri lanka,US,United States,English,"Bali (Location), Sri Lanka (Location)",false,false,false,true,true,false,"Thumbnail, People also ask",20,0,,1,0,6,,https://www.singaporeair.com/en-lk/flights-from-colombo-to-denpasar-bali,2026-04-27 13:41:17
melbourne to new york business class,AU,Australia,English,,false,false,false,true,true,true,People also ask,20,0,,1,0,6,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-new-york,2026-04-01 11:48:21
multi city flights,QA,Qatar,English,,false,false,false,true,true,true,,20,7,0.18,1,0,6,,https://www.singaporeair.com/flightsearch/multiCityHome.form,2026-04-27 01:38:28
flights to italy from manila,PH,Philippines,English,"Italy (Location), Manila (Location)",false,true,false,true,true,true,"Top ads, People also ask, Bottom ads",20,0,0.05,1,0,6,,https://www.singaporeair.com/en-ph/flights-from-manila-to-italy,2026-04-24 18:20:14
singapore to maldives flight time,IN,India,English,,false,false,false,true,false,false,"AI Overview, People also ask",20,0,,1,0,7,,https://www.singaporeair.com/en-sg/flights-to-male,2026-04-25 22:34:39
香港峇里島機票,HK,Hong Kong,Chinese,"Hong Kong (Location), Bali (Location)",false,true,false,true,true,false,"People also ask, AI Overview, Thumbnail",20,0,,1,0,7,,https://www.singaporeair.com/zh-hk/%E8%88%AA%E7%8F%AD-%E5%87%BA%E7%99%BC%E8%87%AA-%E9%A6%99%E6%B8%AF-%E5%89%8D%E5%BE%80-%E5%B3%87%E9%87%8C%E5%B3%B6,2026-04-18 15:20:49
wifi on board,ID,Indonesia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask",20,0,,1,0,7,,https://www.singaporeair.com/in_ID/id/flying-withus/entertainment/inflight-connectivity/,2026-04-25 04:25:31
dubai to melbourne flight ticket price,AE,United Arab Emirates,English,,false,false,false,true,true,false,People also ask,20,0,0.02,1,0,6,,https://www.singaporeair.com/en-ae/flights-from-dubai-to-melbourne,2026-04-12 20:10:28
male to bangkok flight,MV,Maldives,English,Bangkok (Location),false,true,false,true,true,false,,20,0,0.11,1,0,6,,https://www.singaporeair.com/en-mv/flights-from-male-to-bangkok,2026-03-07 13:30:27
air ticket bangladesh to malaysia,MY,Malaysia,English,,false,false,false,true,true,true,,20,0,0.04,1,0,6,,https://www.singaporeair.com/en-bd/flights-from-dhaka-to-kuala-lumpur,2026-04-22 01:33:19
bne to mle,US,United States,English,,false,false,false,true,true,false,"People also ask, Thumbnail",20,0,,1,0,6,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-male,2026-04-24 19:17:52
manila melbourne,PH,Philippines,English,"Manila (Location), Melbourne (Location)",false,true,false,true,true,false,People also ask,20,0,,1,0,6,,https://www.singaporeair.com/en-ph/flights-from-manila-to-melbourne,2026-03-30 06:31:42
flights akl to lhr,NZ,New Zealand,English,Auckland to London Heathrow (Event),false,false,false,true,true,true,"Top ads, Paid sitelinks, Thumbnail",20,0,0.26,1,0,6,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-london,2026-04-21 12:04:15
澳洲墨爾本機票,HK,Hong Kong,Chinese,,false,true,false,true,true,false,"AI Overview, People also ask",20,0,,1,0,7,,https://www.singaporeair.com/zh-hk/%E8%88%AA%E7%8F%AD-%E5%87%BA%E7%99%BC%E8%87%AA-%E9%A6%99%E6%B8%AF-%E5%89%8D%E5%BE%80-%E5%A2%A8%E7%88%BE%E6%9C%AC,2026-04-22 21:29:03
mumbai to jakarta flight ticket price,IN,India,English,,false,true,false,true,true,false,"Top ads, Paid sitelinks, People also ask, Bottom ads",20,0,0.01,1,0,6,,https://www.singaporeair.com/en-in/flights-from-mumbai-to-jakarta,2026-04-19 17:10:08
japan to adelaide,AU,Australia,English,"Japan (Location), Adelaide (Location)",false,true,false,true,true,false,People also ask,20,0,,1,0,6,,https://www.singaporeair.com/en-sg/flights-from-tokyo-to-adelaide,2026-04-25 01:11:53
surabaya penang flight,ID,Indonesia,English,"Surabaya (Location), Penang (Location)",false,true,false,true,true,false,People also ask,20,0,0.05,1,0,6,,https://www.singaporeair.com/id-id/penerbangan-dari-surabaya-ke-penang,2026-04-19 01:00:49
flights from jakarta to istanbul,ID,Indonesia,English,"Jakarta (Location), Istanbul (Location)",false,true,false,true,true,true,People also ask,20,0,0.15,1,0,6,,https://www.singaporeair.com/id-id/penerbangan-dari-jakarta-ke-istanbul,2026-04-25 00:14:37
thailand flight ticket,AU,Australia,English,Thailand (Location),false,false,false,true,true,true,"Top ads, Paid sitelinks, People also ask",20,6,0.07,1,0,6,,https://www.singaporeair.com/en-au/flights-to-thailand,2026-04-18 03:42:28
flights to wellington,PH,Philippines,English,Wellington (Location),false,true,false,true,true,true,"Top ads, Paid sitelinks, People also ask",20,0,0.05,1,0,6,,https://www.singaporeair.com/en-ph/flights-from-manila-to-wellington,2026-03-26 20:16:44
singapore to cebu,MY,Malaysia,English,"Singapore (Location), Cebu (Location)",false,true,false,true,true,false,People also ask,20,0,0.15,1,0,6,,https://www.singaporeair.com/en-no/flights-to-cebu,2026-04-01 19:51:28
cheap flights to sydney australia,ZA,South Africa,English,Sydney (Location),false,true,false,true,true,true,Thumbnail,20,0,0.12,1,0,6,,https://www.singaporeair.com/en-za/flights-from-johannesburg-to-sydney,2026-04-28 03:12:03
sydney to male flight time,AU,Australia,English,Sydney to Male (Event),false,false,false,true,false,false,People also ask,20,0,,1,0,6,,https://www.singaporeair.com/en-au/flights-from-sydney-to-male,2026-04-20 01:55:53
flight from jfk to frankfurt,US,United States,English,"JFK (Location), Frankfurt (Location)",false,true,false,true,true,true,People also ask,20,0,,1,0,6,,https://www.singaporeair.com/en-us/flights-from-new-york-to-frankfurt,2026-04-04 08:23:47
sg economy,AU,Australia,English,Singapore (Location),false,true,false,true,false,false,"AI Overview, Video preview, People also ask",20,9,,1,0,7,,https://www.singaporeair.com/en_UK/au/flying-withus/cabins/economy-class/,2026-04-02 14:54:29
airport singapore,NZ,New Zealand,English,Singapore (Location),false,true,false,true,false,false,"Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",20,55,,1,0,6,,https://www.singaporeair.com/en_UK/sg/flying-withus/before-the-flight/changi-airport/,2026-04-20 11:07:28
ahmedabad bali flight,IN,India,English,"Ahmedabad (Location), Bali (Location)",false,true,false,true,true,false,People also ask,20,0,,1,0,6,,https://www.singaporeair.com/en-in/flights-from-ahmedabad-to-denpasar-bali,2026-04-21 19:45:55
from singapore to ipoh,SG,Singapore,English,"Singapore (Location), Ipoh (Location)",false,true,false,true,false,false,People also ask,20,0,,1,0,6,,https://www.singaporeair.com/en-sg/flights-to-ipoh,2026-03-25 07:28:55
singapore airport.,US,United States,English,Singapore (Location),false,true,false,true,false,false,"Sitelinks, People also ask, Knowledge panel, Video preview, Top stories, Thumbnail",20,28,,1,0,6,,https://www.singaporeair.com/en_UK/sg/flying-withus/before-the-flight/changi-airport/,2026-04-08 00:56:13
melbourne to vietnam,US,United States,English,"Melbourne (Location), Vietnam (Location)",false,true,false,true,true,false,People also ask,20,0,,1,0,6,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-vietnam,2026-04-11 16:33:32
sin to trz flights,US,United States,English,SIN to TRZ (Event),false,false,false,true,true,false,People also ask,20,0,3.64,1,0,6,,https://www.singaporeair.com/en-us/flights-from-san-francisco-to-tiruchirappalli,2026-04-16 09:00:27
airline cabin baggage size,AU,Australia,English,,false,false,false,true,false,false,People also ask,20,13,,1,0,6,,https://www.singaporeair.com/en_UK/sg/travel-info/baggage/cabin-baggage/,2026-04-06 03:37:37
flight to jakarta,AE,United Arab Emirates,English,Jakarta (Location),false,true,false,false,true,true,Thumbnail,20,0,,1,0,6,,https://www.singaporeair.com/en-ae/flights-from-dubai-to-jakarta,2026-04-02 17:48:53
