Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current position kind,Current URL,Updated
how to get enrich points,MY,Malaysia,English,Enrich Points (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",50,1,0.02,3,0,6,,https://www.malaysiaairlines.com/my/en/enrich-portal/summary.html,2026-04-19 23:00:55
syarat pramugari,MY,Malaysia,Malay,,false,false,false,true,false,false,"AI Overview, Video preview, Thumbnail, People also ask",50,0,,3,0,6,,https://www.malaysiaairlines.com/my/en/about-us/join-us/join-our-cabin-crew.html,2026-03-26 04:02:42
tiket ke jepun,MY,Malaysia,Malay,Japan (Location),false,false,false,true,true,true,,150,0,0.03,3,0,10,,https://www.malaysiaairlines.com/my/ms/plan-trip/destinations/flights-to-japan.html,2026-03-30 10:09:14
maswings airline,MY,Malaysia,English,MASwings (Organization),true,false,false,true,false,false,People also ask,30,3,,3,0,3,,https://www.malaysiaairlines.com/content/mag/en/MAG-media-centre/news-releases/2025/maswings-transition-airborneo-2026.html,2026-04-11 20:04:26
airport pick up service,MY,Malaysia,English,,false,false,false,false,true,true,"Top ads, Local pack, People also ask, Thumbnail",40,2,0.26,3,0,6,,https://www.malaysiaairlines.com/my/en/plan-trip/transportation.html,2026-04-11 17:28:43
flight to nepal from malaysia,MY,Malaysia,English,Nepal (Location),false,false,false,true,true,true,"Top ads, Paid sitelinks, People also ask",60,0,,3,0,6,,https://www.malaysiaairlines.com/kr/en/plan-trip/destinations/flights-to-nepal.html,2026-04-11 12:00:28
flight from malaysia to new zealand,MY,Malaysia,English,New Zealand (Location),false,false,false,true,true,false,People also ask,60,0,0.05,3,0,6,,https://www.malaysiaairlines.com/nz/en/home.html,2026-04-19 09:16:14
flight ticket price from malaysia to new zealand,MY,Malaysia,English,New Zealand (Location),false,false,false,true,true,false,People also ask,60,0,0.05,3,0,6,,https://www.malaysiaairlines.com/nz/en/home.html,2026-04-03 21:54:50
malaysia airlines code,PH,Philippines,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",60,0,,3,0,7,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-24 06:03:56
flight kl to labuan,MY,Malaysia,English,,false,true,false,true,true,true,People also ask,90,0,0.22,3,0,8,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-malaysia/flights-to-labuan.html,2026-03-25 05:37:13
size luggage,MY,Malaysia,English,,false,false,false,true,false,false,"People also ask, Thumbnail, Shopping, Video preview",250,2,0.06,3,0,13,,https://www.malaysiaairlines.com/my/en/travel-info/baggage/cabin-baggage.html,2026-02-22 21:55:55
booking malaysia,SG,Singapore,English,Malaysia (Location),false,false,false,false,true,true,"Top ads, Thumbnail, People also ask",150,9,0.50,3,0,3,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-17 15:39:32
马来亚,MY,Malaysia,Chinese,Malaya (Location),false,false,false,true,false,false,People also ask,100,72,0.50,3,0,5,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-25 19:59:06
malaysia to sydney flights,AU,Australia,English,"Malaysia (Location), Sydney (Location)",false,true,false,true,true,false,People also ask,70,0,0.22,3,0,7,,https://www.malaysiaairlines.com/au/en/plan-trip/destinations/flights-to-australia/flights-to-sydney.html,2026-04-11 21:17:05
cheap flights tickets,MY,Malaysia,English,,false,false,false,false,true,true,People also ask,70,36,0.07,3,0,7,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-01 13:12:47
website malaysia,ID,Indonesia,English,Malaysia (Location),false,false,true,true,false,false,"AI Overview, People also ask",30,85,0.04,3,0,5,,https://www.malaysiaairlines.com/id/id/home.html,2026-04-16 16:15:28
flight ticket to bali,MY,Malaysia,English,Bali (Location),false,true,false,false,true,true,People also ask,150,0,0.08,3,0,11,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-indonesia/flights-to-denpasar-bali.html,2026-04-12 09:07:32
飞机行李箱尺寸,MY,Malaysia,Chinese,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask",30,4,,3,0,4,,https://www.malaysiaairlines.com/cn/zh_CN/travel-info/baggage.html,2026-04-05 00:36:42
马来西亚飞国内需要护照吗,MY,Malaysia,Chinese,,false,false,false,true,false,false,"People also ask, Sitelinks",30,0,,3,0,3,,https://www.malaysiaairlines.com/cn/zh_CN/travel-info/visa-and-immigration-documents.html,2026-04-09 07:08:21
flight domestic malaysia,MY,Malaysia,English,Malaysia (Location),false,false,false,true,true,true,"People also ask, Top stories, Thumbnail",30,33,,3,0,3,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-25 07:40:28
a330-900neo,NZ,New Zealand,,A330-900neo (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask",70,16,,3,0,1,AI Overview,https://www.malaysiaairlines.com/nz/en/experience/our-fleet/a330neo.html,2026-04-20 02:44:28
seat mas airlines,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"Top ads, Thumbnail, People also ask, Bottom ads, Paid sitelinks",10,6,,3,0,1,,https://www.malaysiaairlines.com/my/en/experience/our-fleet.html,2026-04-17 03:08:53
kl to shanghai flight,MY,Malaysia,English,,false,false,false,true,true,false,"Top ads, People also ask, Thumbnail",800,0,0.24,3,16,18,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-china/flights-to-shanghai.html,2026-04-24 06:41:55
malaysia to singapore,AU,Australia,English,"Malaysia (Location), Singapore (Location)",false,true,false,true,false,false,"People also ask, Thumbnail, Sitelinks",200,1,0.23,3,0,7,,https://www.malaysiaairlines.com/au/en/plan-trip/destinations/flights-to-singapore.html,2026-04-22 11:06:14
how to claim enrich point,MY,Malaysia,English,Enrich Points (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",10,0,0.02,3,0,1,AI Overview,https://www.malaysiaairlines.com/my/en/enrich-portal/redemptions.html,2026-04-23 16:37:53
flight from kl to terengganu,MY,Malaysia,English,"Kuala Lumpur (Location), Terengganu (Location)",false,true,false,true,true,true,People also ask,100,0,0.10,3,0,9,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-malaysia/flights-to-kuala-terengganu.html,2026-04-05 15:22:39
kuala lumpur to,MY,Malaysia,English,Kuala Lumpur (Location),false,true,false,true,true,false,"People also ask, Video preview",100,1,0.08,3,0,9,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-malaysia/flights-to-kuala-lumpur.html,2026-04-16 21:57:47
malaysia arrival card online,AU,Australia,English,Malaysia Digital Arrival Card (Product),true,false,false,true,false,false,"People also ask, Video preview",100,44,0.93,3,0,9,,https://www.malaysiaairlines.com/sg/en/travel-info/visa-and-immigration-documents.html,2026-04-07 03:14:06
ticket kapal terbang online,MY,Malaysia,Malay,,false,false,false,false,true,true,,50,6,0.04,3,0,5,,https://www.malaysiaairlines.com/my/ms/home.html,2026-04-10 02:23:32
flights from kuala lumpur to dubai,MY,Malaysia,English,"Kuala Lumpur (Location), Dubai (Location)",false,true,false,true,true,true,"Top ads, Paid sitelinks, People also ask",50,46,0.19,3,0,5,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-01 20:19:20
india flights,MY,Malaysia,English,India (Location),false,false,false,true,true,false,"Top ads, Paid sitelinks, People also ask, Thumbnail, Bottom ads",50,0,0.05,3,0,5,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-23 06:41:47
plan trip,MY,Malaysia,English,,false,false,false,true,false,false,"People also ask, Discussions and forums",40,0,,3,0,4,,https://www.malaysiaairlines.com/plan-trip,2026-04-13 04:53:22
barang yang boleh dibawa ke kabin pesawat,MY,Malaysia,Malay,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",40,0,0.87,3,0,5,,https://www.malaysiaairlines.com/my/ms/travel-info/baggage.html,2026-04-03 17:00:02
flights from auckland to malaysia,NZ,New Zealand,English,"Auckland (Location), Malaysia (Location)",false,true,false,true,true,true,"Top ads, Bottom ads, Paid sitelinks",40,0,,3,1,4,,https://www.malaysiaairlines.com/nz/en/home.html,2026-04-26 16:30:27
airlines,BN,Brunei Darussalam,English,,false,false,false,true,false,false,People also ask,40,86,0.05,3,0,4,,https://www.malaysiaairlines.com/hq/en/home.html,2026-03-16 19:08:17
malaysia,MD,Moldova,,Malaysia (Location),false,false,false,true,false,false,"People also ask, Thumbnail, Knowledge panel, Video preview",450,84,0.03,3,0,10,,https://www.malaysiaairlines.com/hq/en/home.html,2026-01-29 22:47:05
klia arrival,SG,Singapore,English,Kuala Lumpur International Airport (Location),false,false,false,true,false,false,,50,43,0.55,3,0,6,,https://www.malaysiaairlines.com/us/en/travel-info/klia-terminal-1-passenger-journey.html,2026-04-23 22:12:15
成田空港 マレーシア航空 ラウンジ,JP,Japan,Japanese,"Malaysia Airlines (Organization), Narita International Airport (Location)",true,true,false,true,false,false,"AI Overview, People also ask, Video preview",20,0,,3,0,3,,https://www.malaysiaairlines.com/jp/ja/experience/our-partners/japan-airlines-partnership.html,2026-03-26 16:41:13
malaysia airlines customer service number india,IN,India,English,"Malaysia Airlines (Organization), India (Location)",true,true,false,true,false,false,Featured snippet,20,0,,3,0,2,,https://www.malaysiaairlines.com/hq/en/askmh/contact-details.html,2026-04-11 12:12:49
malaysia domestic flight,SG,Singapore,English,Malaysia (Location),false,false,false,true,true,true,People also ask,20,3,0.18,3,0,2,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-29 20:14:09
kul to danang flight,MY,Malaysia,English,,false,false,false,true,true,false,People also ask,150,0,,3,0,10,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-vietnam/flights-to-da-nang.html,2026-03-30 06:46:22
airbus a330-900neo,MU,Mauritius,English,"Airbus (Organization), Airbus A330-900neo (Product)",true,false,false,true,false,false,"Thumbnail, People also ask, Sitelinks, Video preview",70,17,,3,0,7,,https://www.malaysiaairlines.com/hq/en/experience/our-fleet/a330neo.html,2026-04-22 18:31:56
check in,UZ,Uzbekistan,English,,false,false,false,false,false,true,People also ask,70,36,,3,0,7,,https://www.malaysiaairlines.com/uk/en/travel-info/check-in.html,2026-03-31 00:03:28
malasysia,US,United States,English,Malaysia (Location),false,false,false,true,false,false,"Thumbnail, People also ask, Knowledge panel, Video preview",60,83,1.25,3,0,6,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-22 15:20:14
maldives from malaysia,MY,Malaysia,English,"Maldives (Location), Malaysia (Location)",false,false,false,true,false,false,"People also ask, Video preview",60,0,,3,0,6,,https://www.malaysiaairlines.com/id/en/plan-trip/destinations/flights-to-maldives.html,2026-04-15 12:20:02
ticket to new zealand,MY,Malaysia,English,New Zealand (Location),false,false,false,true,true,true,"Thumbnail, People also ask",60,0,0.05,3,0,6,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-new-zealand.html,2026-04-11 10:38:32
fly to langkawi,MY,Malaysia,English,Langkawi (Location),false,true,false,true,true,true,"Top ads, People also ask, Video preview, Thumbnail",60,0,0.10,3,0,6,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-malaysia/flights-to-langkawi.html,2026-04-03 02:55:29
malaysia airlines wheelchair,AU,Australia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"People also ask, Thumbnail",10,0,,3,0,1,,https://www.malaysiaairlines.com/content/dam/mh/my/en/travel-info/mhguardian/mhguardian-disabilities.pdf,2026-04-18 18:13:29
harga tiket malaysia airlines,US,United States,Indonesian,Malaysia Airlines (Organization),true,false,false,true,true,false,People also ask,10,0,,3,0,1,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-10 21:06:47
malaysia airlines layover policy,AU,Australia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"People also ask, Sitelinks",10,0,,3,0,1,,https://www.malaysiaairlines.com/au/en/other-offerings/bonus-side-trip.html,2026-04-22 12:28:32
tickets to malaysia,IN,India,English,Malaysia (Location),false,false,false,true,true,true,People also ask,100,1,0.01,3,0,9,,https://www.malaysiaairlines.com/hq/en/askmh/booking-guide.html,2026-04-06 19:39:21
klia to tawau,MY,Malaysia,English,"Kuala Lumpur International Airport (Location), Tawau (Location)",false,true,false,true,true,false,People also ask,100,0,0.10,3,0,9,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-malaysia/flights-to-tawau.html,2026-04-09 21:26:02
malaysia,SK,Slovakia,,Malaysia (Location),false,false,false,true,false,false,"People also ask, Knowledge panel, Top stories, Thumbnail, Video preview",500,86,0.04,3,0,12,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-14 21:33:31
kuala lumpur to kuching flights,MY,Malaysia,English,,false,true,false,true,true,false,Thumbnail,90,0,,3,0,8,,https://www.malaysiaairlines.com/hq/en/plan-trip/destinations/flights-to-malaysia/flights-to-kuching.html,2026-04-19 05:56:39
malaysia airlines routes,US,United States,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"People also ask, Top stories, Thumbnail",20,0,,3,0,2,,https://www.malaysiaairlines.com/tw/en/plan-trip/destinations.html,2026-04-20 22:50:46
malaysia airlines pilot,US,United States,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",20,2,,3,0,1,AI Overview,https://www.malaysiaairlines.com/hk/en/about-us/join-us.html,2026-04-23 14:55:02
mhflypass review,MY,Malaysia,English,MHflypass (Product),true,false,false,true,false,false,"Sitelinks, Video preview, People also ask",20,0,0.04,3,0,3,,https://www.malaysiaairlines.com/my/en/other-offerings/travel-passes.html,2026-03-28 23:14:57
travel news,MY,Malaysia,English,,false,false,false,true,false,false,"Top stories, Thumbnail",30,41,0.16,3,0,3,,https://www.malaysiaairlines.com/my/en/mh-media-centre.html,2026-04-13 10:02:50
airbus a330-300,BE,Belgium,English,Airbus A330-300 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",1100,1,,3,0,17,,https://www.malaysiaairlines.com/tw/en/experience/our-fleet/a330-300.html,2026-01-25 08:17:16
matta fair,AU,Australia,English,MATTA Fair (Event),true,false,false,true,false,false,"AI Overview, Thumbnail, Knowledge panel, People also ask, Top stories",30,4,,3,0,4,,https://www.malaysiaairlines.com/my/en/promotions/time-for-matta.html,2026-03-31 01:56:09
malaysia gift card,NG,Nigeria,English,Malaysia (Location),false,false,false,false,true,true,"AI Overview, Thumbnail, People also ask, Video preview",600,0,0.15,3,0,1,AI Overview,https://www.malaysiaairlines.com/sg/en/other-offerings/mhgiftcard.html,2026-04-12 11:33:09
malaysia to thailand flight,MY,Malaysia,English,,false,false,false,true,true,false,"People also ask, Thumbnail, Video preview",150,0,0.09,3,0,11,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-thailand.html,2026-02-15 15:08:51
malysia,AU,Australia,English,Malaysia (Location),false,false,false,true,false,false,"Knowledge panel, People also ask, Thumbnail, Video preview",300,77,0.06,3,0,4,,https://www.malaysiaairlines.com/hq/en/home.html,2026-02-16 16:03:01
travel document,MY,Malaysia,English,,false,false,false,true,false,false,People also ask,150,22,0.34,3,0,3,,https://www.malaysiaairlines.com/hq/en/travel-info/visa-and-immigration-documents.html,2026-04-11 07:17:07
flight to osaka from kl,MY,Malaysia,English,"Osaka (Location), Kuala Lumpur (Location)",false,true,false,true,true,true,Thumbnail,150,0,0.17,3,1,10,,https://www.malaysiaairlines.com/tw/en/plan-trip/destinations/flights-to-japan/flights-to-osaka.html,2026-04-26 06:54:06
malaysi,IN,India,English,Malaysia (Location),false,false,false,true,false,false,"Knowledge panel, People also ask, Thumbnail, Video preview",250,85,0.02,3,0,7,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-10 11:42:59
flight ticket terengganu,MY,Malaysia,English,Terengganu (Location),false,true,false,true,true,true,"Top ads, Bottom ads, Paid sitelinks",70,0,0.05,3,5,7,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-malaysia/flights-to-kuala-terengganu.html,2026-03-30 08:21:09
pesawat airline,ID,Indonesia,Indonesian,,false,false,false,true,true,true,"AI Overview, Video preview, People also ask, Top stories, Thumbnail",70,63,,3,0,8,,https://www.malaysiaairlines.com/id/id/home.html,2026-04-14 03:08:51
